volume
13452
34288
5678
40750
35717
9507
33168
10184
15926
22695
42280
24088
23234
41780
10642
12015
6915
8789
3167
4921
27916
55566
13162
7498
12378
6291
251
13615
450
1527
1723
1859
8030
7970
4727
15277
1296
2336
26614
5431
7294
6091
11535
9250
14032
977
57
6420
696
26
7418
6168
5413
3950
2356
17146
24311
1035
621
10503
15035
12137
6819
12214
1257
12406
11049
4472
15562
4139
6119
12488
32472
10765
8507
14636
3931
5677
1982
2757
1044
1556
15659
16121
8982
2924
4192
2249
54
5783
176
739
1011
961
3054
3786
2033
6283
682
1190
8311
5114
2907
2860
4188
3189
4840
441
23
2430
332
7
2854
2294
2858
1890
1107
5992
8626
490
260
4129
6070
4574
3302
5295
464
4960
3764
3444
5372
1349
2750
6744
12545
4544
3426
5022
2659
3601
1240
1546
570
689
5495
5740
4326
1589
2273
4445
305
9674
875
2540
2786
2683
3156
17525
10751
28344
1710
2990
29243
8320
2900
9197
17634
16255
17536
2209
30
7284
909
76
11197
5247
6388
7191
5066
14902
14917
2051
1003
18289
20904
12521
10619
19387
2322
23116
15357
2749
14034
3727
6801
17827
21182
5080
8326
19265
7045
9556
3619
5640
2073
3323
37531
25949
4699
2781
4734
2704
709
6476
1034
3345
4104
5228
2185
14052
13150
16798
3376
4255
11862
6147
3257
8881
9058
6572
6398
2128
93
3630
1538
107
7721
4759
6209
7974
5801
7334
7960
2096
1253
6958
19362
12060
15428
14001
3290
15181
9968
2020
6297
2601
8449
21835
9261
3956
10244
17645
7127
8848
3723
5795
2653
3382
24985
8626
5593
2832
4360
9911
77
8085
1040
2789
2925
3093
4354
14209
7750
27018
2695
4850
40060
12473
4684
17847
12991
18532
23664
1899
48
7466
855
41
15009
10762
10589
8512
5420
18133
26071
2038
904
14837
25556
22446
11461
22717
2366
26673
27036
4004
15446
5326
12011
18275
21958
11183
14928
21407
9112
11833
4523
6040
1958
3059
20568
31934
5608
5039
8451
7285
258
8486
694
1777
2176
2475
4507
10492
6423
22649
1570
2360
28255
10013
3187
15266
7885
17756
14257
1676
24
9087
555
48
9824
5737
6274
6235
4531
18610
20323
1726
673
16559
17401
12286
8608
18366
2228
18115
18172
3199
16820
5700
6236
14329
27829
8610
10741
20787
8013
10431
3469
5172
1417
2282
22761
19888
5517
2928
3887
8606
205
9940
846
1897
2100
2006
5396
11122
6540
20865
1509
2372
38865
15804
4161
17445
7313
21765
12691
1654
37
8454
671
31
12450
4767
7092
5839
4432
16902
24414
1669
576
17709
13405
10850
8983
18848
2451
18876
16471
4782
13329
5773
7176
13981
31140
9593
11061
23188
6633
8330
3527
5137
1275
1835
18994
21437
8002
3609
5439
737
25
532
3620
25200
44833
1063
570
6002
3330
4082
19954
9796
2054
822
598
1413
1853
1823
1137
942
699
623
9182
735
1962
3029
2273
4487
2694
829
1482
5588
14329
1310
3156
1870
2641
2127
16219
1898
2782
396
699
314
1250
4324
1819
985
1178
2704
4085
2945
6321
6834
15570
42626
4325
1318
559
1709
3146
23
0
18
27
209
478
13
5
56
32
42
301
144
22
17
11
13
40
18
8
14
356
4
388
16
55
71
62
39
29
10
20
34
106
7
39
25
35
28
95
23
48
10
11
3
22
48
17
17
29
36
30
44
88
75
900
962
52
10
17
21
30
2420
234
7739
350
761
965
984
2590
4983
2849
12142
427
803
15221
7546
2466
7122
3587
7399
9379
9508
510
6
232
13
3229
2045
2474
2725
2059
11779
11759
723
293
11165
8157
4355
4775
7841
947
7498
8108
2475
5980
1328
2229
6478
18362
3472
2768
13158
2764
4216
1500
2337
533
830
13668
14360
4619
1065
2006
490
8
151
676
4404
10338
329
307
2555
1344
1922
6871
5236
787
528
336
645
1115
673
437
396
8195
264
342
2380
753
1492
811
2011
1629
302
615
1402
3468
361
2059
874
1182
982
3704
786
1504
150
216
158
515
2151
788
514
537
1277
1153
1011
2119
2299
36297
27205
1593
588
355
868
1080
14
1
22
138
337
351
29
30
184
139
171
367
196
42
30
25
78
84
40
59
19
433
18
11
2110
70
125
151
223
174
10
21
219
189
30
114
133
134
53
388
60
108
3
52
24
63
129
109
11
61
95
104
80
630
427
2207
2176
86
62
26
77
85
6792
53
4914
787
2582
4017
1722
2775
11203
4726
14254
2779
4428
29607
9021
4098
10390
11245
13226
9900
12228
1785
35
3282
658
63
8663
8517
5645
2978
8068
13997
1546
733
6439
17485
18695
7439
14993
1708
17183
18159
2778
6531
5665
10327
12163
10050
7759
12657
16907
5574
7265
3241
3999
1659
2602
9137
15339
3699
4133
6539
3079
44
4119
1318
4060
4935
4062
2247
7443
4515
8966
7313
12780
11604
5916
3445
4426
6143
9923
4980
4562
2278
76
1983
1288
178
10027
15803
11643
6233
3969
5441
3014
1212
3295
20317
23947
10351
9225
3303
13637
10072
3443
3748
3831
16510
9536
7697
4227
14237
10462
27528
25677
9072
10633
2489
7531
6319
6188
2666
11921
18828
3257
57
4288
1620
4124
4200
6341
1747
10715
5874
11794
7095
13393
13077
6116
3441
5851
7904
10358
5849
6313
2474
90
2316
851
157
9368
16934
17462
8341
5136
6898
3776
1323
4606
32916
26637
16899
11928
4246
16226
11779
2269
4788
2661
17269
16583
9530
3350
12316
13722
36632
31733
12086
14389
2035
3949
10428
8195
2931
14286
20895
2107
138
5082
3967
7402
6636
5698
1332
22975
15921
18031
4840
9873
9380
3772
1751
6921
8594
7747
5471
5008
4557
103
2466
2443
278
5615
13357
16205
18439
4730
5003
8378
3085
6451
32666
18346
25265
14127
11127
14999
11340
1550
4492
1840
11329
27377
8585
2490
7859
13272
27120
28513
21700
28056
5363
9641
22113
7761
2449
7681
12521
1185
104
5376
2757
4592
4072
4186
1238
20849
10507
15250
2830
7016
5759
2406
1203
5564
7995
5439
4531
4351
3134
66
1922
1409
200
3776
9792
9851
27006
3465
3274
7440
3306
5225
25573
12471
24284
10846
12150
9847
10475
917
3793
886
6244
21858
8286
1645
4648
11515
18262
18782
21540
31482
3391
8345
21224
6336
1761
4489
7361
9346
219
11238
718
1796
1915
2391
5686
11992
5829
22694
1269
2306
40267
21233
6186
16117
8915
18304
17364
17293
1103
26
11330
434
21
8540
4439
6293
5662
3856
23849
1650
513
19584
15641
11379
10675
19008
2075
15938
16234
7144
14972
5193
6725
18024
33509
11704
8494
22469
6104
8835
3029
4753
1121
1544
20186
33335
11987
3083
4526
16935
145
9635
1486
3672
4883
2669
10133
14912
7265
24734
3618
5215
56184
27173
8070
17402
9805
28455
20069
25512
2634
73
12122
1158
32
15297
6750
8775
6685
4456
23566
2637
1283
17893
14142
15766
9078
21588
3977
21970
18302
9448
25596
8015
9897
15981
35941
16417
12667
25041
7343
8083
4392
5900
2137
3205
18306
32333
13854
4752
8134
660
42
911
4892
13888
9581
1882
532
5648
4141
4474
9796
10166
2384
857
552
1492
1845
1759
1234
1034
5559
100
632
1471
377
1571
4735
4532
11280
6633
1181
1514
5452
1407
5268
3693
5268
2928
22827
2869
3045
455
990
437
2064
4651
2103
892
1764
2924
10876
6739
15243
19151
3840
9443
5402
1591
560
3036
5801
428
81
362
3012
17236
22530
640
327
3467
2437
2243
13482
6432
961
615
256
747
1127
964
514
470
13106
245
375
3434
219
660
1447
1333
3154
2299
460
623
4527
622
1832
1068
1683
1184
15569
948
1625
190
377
289
835
2541
1088
534
831
1510
2355
1716
4490
4825
6428
12515
3099
736
307
846
1696
3497
505
17388
831
1870
1784
1784
3408
13821
8068
22313
1139
1858
24914
12185
4263
17943
7385
15129
15537
18722
1260
22
9880
433
24
6948
4161
5222
7576
5080
18941
17466
1548
705
17786
9107
11918
16882
2235
17079
17561
3882
20004
2348
5139
15927
38800
4501
5761
27638
6963
9083
3774
5829
1076
1611
31558
19636
7372
2240
3964
5023
308
13381
2151
5109
5036
11025
3249
32497
21688
39340
4300
6955
30693
15165
6612
21251
20059
25349
15918
15528
2649
114
7659
1507
96
18287
15582
25488
27414
17478
16532
14651
4661
1431
16747
18915
28732
39056
5462
32588
33104
5183
15472
5410
22672
33702
26218
7012
26269
42054
29545
37117
11758
19577
3197
3736
36712
26783
9605
10730
16054
3943
204
8183
1254
3743
3352
6672
2240
18926
10927
21378
3439
6492
20052
10113
4637
11859
12564
16502
9241
9710
1669
46
4268
1076
79
13744
17659
19253
16298
9100
8909
10126
2912
960
9019
21285
19438
21679
3601
18777
21862
3093
8860
4470
11979
26581
15472
5454
13409
24324
20282
23200
7618
11514
1959
2662
18938
15976
5252
8868
12309
2618
380
8359
1857
4870
4610
7291
2087
22735
17607
27457
4170
6326
15720
7630
4157
11922
15819
12438
8644
9391
2895
71
4770
1301
102
8084
11417
16187
21331
15415
10701
9009
4447
1765
11626
32364
22313
26369
6231
23284
21379
2730
10873
2743
14109
32369
16295
3853
14342
25174
23084
26289
10127
17364
3410
4829
28729
15212
5593
6334
10189
5704
483
10879
1690
4325
4472
8201
5054
29896
19371
36493
4000
5454
32413
14255
6101
17472
14401
21254
17538
18172
2308
94
7612
1131
56
15750
9236
12428
13766
9773
17106
19221
3640
1534
16175
38323
22173
24766
6073
24768
17252
4894
15761
6817
15914
45277
20944
7944
21572
29204
12088
16908
5899
9330
3163
4058
40021
23647
9535
5361
8428
1051
63
915
10125
27083
24189
2595
706
7798
7528
5705
18679
11350
3929
1131
547
1784
2681
1918
1866
1829
14690
141
841
3631
373
1518
3627
4235
11926
9188
1393
2176
18249
17581
2048
5573
3640
6302
4681
3441
4136
360
1457
665
2420
5879
2287
1095
2578
3088
10140
6839
19946
17917
6564
16007
7607
2198
705
2727
5304
6729
165
9234
1431
3038
3399
5880
3834
20664
10703
28450
3174
6123
37364
12811
5705
17366
16742
23425
15415
17139
1914
68
6101
820
52
17222
14073
15294
12856
6796
13917
18847
2497
998
12556
32987
22591
20258
20004
3447
27988
3917
12748
7364
19117
30148
18338
8055
14877
34579
12146
19260
5781
8680
2443
3304
22695
24416
6597
6599
10224
4681
349
6328
924
2915
3373
3796
3034
17502
13244
19091
3069
4267
23525
8807
3182
9568
7855
17143
11887
11566
2247
84
5482
1166
72
13295
6618
7082
6912
5394
10918
12115
2365
1141
11350
21913
14432
13423
11840
3147
22666
2588
9333
4916
8843
24708
14268
5082
12471
19759
7216
8558
3229
5585
2201
2971
25847
15238
5788
3549
5141
2452
76
5344
195
723
855
688
3259
2942
1552
5052
710
945
8595
4555
3057
2815
1938
4096
3115
4369
444
30
2357
246
12
2300
3206
2076
1592
927
5922
9630
463
239
4159
5089
3507
2297
4323
436
4176
3342
5125
1438
2462
4500
10201
5984
2759
4780
1684
2053
840
1208
372
598
4894
5912
4034
1166
1698
5947
235
10445
510
1270
1293
2130
4954
8838
5138
18211
926
1389
32241
16024
5329
13767
7119
14262
15242
13455
802
22
6036
243
22
6503
3935
5056
5014
3601
15341
25252
1102
402
19918
15121
9910
10710
17156
1628
13410
12681
5165
3106
5094
13454
27696
7644
6623
23065
5580
9881
2271
3901
794
1148
20606
26131
9520
2208
3383
2620
29
2548
289
610
597
863
2262
3644
1759
6805
592
1734
11409
4323
2059
3898
3982
7186
7939
8357
378
8
1600
231
20
6634
3889
2557
2149
920
6015
8440
410
201
2499
6296
7534
2445
7377
748
9438
8019
1894
4417
3283
4134
5895
3786
5173
8769
2100
2992
1038
1493
449
685
4006
6335
2216
1113
1949
3338
72
5265
978
2590
2516
5223
2102
13333
6166
12610
3152
5925
15719
6503
3694
7170
11305
13235
6749
7479
1772
57
2388
837
82
12145
20132
19423
13091
6117
6321
8662
2337
927
5056
30014
20511
15089
17462
2947
21245
15304
2720
5753
2975
19813
9516
3946
12606
17187
21484
30099
5927
8554
1543
3069
11119
9295
3385
9333
14152
3856
1844
15264
2469
7655
8661
12686
4003
28769
28632
45966
5136
6788
22850
14220
7162
17586
20161
16625
10444
11513
5218
142
6226
2344
116
12862
9688
15144
25034
16450
13245
13768
5393
3240
13070
29257
24886
28401
38165
7195
31889
36507
4043
10861
4204
17807
20063
6539
21848
30181
17214
19449
10198
17943
5378
7846
48218
18460
12913
6604
10361
8657
941
29252
1071
3042
2982
3046
9961
16432
9378
33548
2146
3811
44455
35463
13675
21944
9747
22976
28968
33288
1811
48
17942
920
37
9867
8996
9893
9800
7628
33662
37738
2339
1057
40875
29950
18642
16177
22473
2799
22525
19956
11193
30990
5058
9704
23963
15585
11245
39122
12285
15564
5720
8304
1603
2401
44902
52184
20653
5032
7442
8157
88
5082
449
1927
2847
1055
7221
5076
2355
8191
3194
4088
23451
12833
6896
5019
4616
12583
9668
10836
1302
29
3630
669
63
7661
4746
3663
2896
1550
12276
16537
1005
558
4700
7277
8122
3608
7808
1228
9425
6314
6691
8846
3369
4028
6405
15165
5994
10716
3232
3690
1672
2427
981
1809
6534
8823
7573
2055
3205
3493
126
5223
730
2215
2585
4060
3031
12442
6291
16173
1864
4538
22371
7531
4070
9096
12153
16167
12743
12834
1070
37
3093
438
48
12533
12412
11473
8167
3672
7931
10563
1381
770
5923
28815
17831
14971
21822
2906
16426
20254
2741
7107
4165
11057
22785
10406
5362
20540
8651
14717
3570
5346
1446
1816
11790
11435
4904
4430
6923
8121
239
13959
1411
4015
4684
4725
4686
25496
15197
43005
3593
4626
42260
15750
5138
17041
19603
20073
20106
26241
2795
61
12582
1164
48
17249
9922
12483
13378
10010
23469
25747
3337
1309
27298
38778
22909
22069
28191
3648
37912
28375
5203
23662
7133
14286
36826
36229
10232
17596
13254
18721
6609
9834
2733
3817
46187
39992
9590
5782
8853
1885
43
5073
3240
8174
6593
8056
1487
11771
5836
12216
13726
22005
8953
3942
2675
5661
7674
7413
6840
5679
3281
97
2418
1121
82
5774
26882
31731
28454
13702
5051
5430
8256
1993
5740
38463
20979
23814
11490
9039
12260
11040
1559
5129
1769
16075
20369
10717
2858
7732
12879
62793
25802
26978
2987
5031
11804
8334
2406
20985
20015
2209
51
5852
2050
5300
4264
9811
1534
15154
7537
15016
5892
12347
10538
5465
3756
8519
10598
9375
9391
7802
2592
46
3718
910
68
6394
23979
26235
27427
14281
8003
6586
4758
1426
8640
46767
25426
25771
17445
6237
17566
12956
2198
9221
2023
21774
23794
14252
3058
11812
18694
61765
17383
21488
2376
3793
17291
12196
3131
18401
22932
1218
77
2190
7302
13784
10861
3894
720
10412
7531
7735
9988
14912
4460
1652
1159
2975
3644
3747
2760
2380
7169
182
1167
2742
581
3135
11468
11877
25121
19344
1938
2468
13382
6015
3298
14226
8400
12833
5459
23308
6366
4956
787
1836
1016
5259
9744
4431
1597
3327
6203
29902
20146
32277
7628
14410
11101
3229
1064
7229
13082
1567
109
3309
6885
10679
7505
5681
1059
18960
11045
13587
7245
10373
7169
2682
1413
4980
6333
5834
4410
3786
6349
182
1946
2411
432
4457
13990
15954
32521
24643
3463
4200
15526
4866
4857
24783
14311
22662
9266
17529
10467
9109
1040
3208
1461
8091
22007
6923
2038
5727
9795
31728
27149
28552
6858
13288
16492
6100
1793
7831
15082
646
34
566
1821
7827
15445
1036
462
5595
3039
4064
10856
7352
1976
963
689
1474
2207
1629
1072
1166
13691
516
623
36507
2450
1845
3402
1929
6104
2881
829
1391
3776
5845
1186
3858
2161
3649
2649
7491
2581
3102
406
895
366
1220
4611
1724
1012
1501
2761
3719
2729
6654
7095
64876
3616
1225
627
1572
2322
1166
27
871
3583
16122
35645
1228
860
9768
6183
5407
19002
11628
2799
1359
576
2235
3081
2533
1576
1167
36596
2018
867
27889
2983
2592
7593
3329
8956
5649
1038
1865
7864
12471
1595
4429
2802
5172
3411
14859
3287
4244
591
1187
546
2426
6293
2187
1337
1745
3664
5050
4297
10986
11623
65113
6127
2247
1020
2741
3981
3824
703
19507
2066
4647
4911
4382
4535
42896
23658
39447
2654
4839
26990
14911
5705
31969
22938
18613
20987
19715
3245
82
11089
1324
67
9392
7004
10369
21941
15730
17867
16239
4948
2508
30648
37693
17383
31343
39885
8117
26671
32342
4203
20336
3288
10412
47582
42357
5535
10793
45964
12918
18001
10452
15735
3241
5495
38281
9850
4566
7879
9021
246
18514
1165
2443
2787
2592
5787
19320
11006
35280
1759
3078
57649
19645
5058
25733
9452
31784
20078
24329
2023
44
12966
965
66
17044
7723
9836
8869
6567
32984
32470
2541
1218
19143
23196
15806
13981
25261
2947
29368
23497
5972
26801
6072
9498
20194
48771
8897
11388
38132
9737
12477
4609
7890
2220
3899
38296
9476
4621
7938
2843
442
6443
250
974
1029
1423
5332
7058
3788
11842
779
1249
10834
8349
3744
4301
5053
4614
5007
6698
609
49
3954
371
12
2742
2138
2691
2791
1638
8878
11585
724
307
7238
8936
5860
4813
8629
767
5843
7424
3613
9093
1675
2771
12983
18134
5720
4282
9024
2290
2742
1421
1896
539
1055
12167
8533
1450
1782
1742
36
2166
1178
4186
3849
3047
1484
4785
2215
6231
8384
14012
6972
3312
2379
3007
3751
6063
3436
3535
1585
42
1298
757
94
5970
14319
15813
9552
4310
2761
3879
2700
795
2374
15891
14332
6635
6071
3213
9202
6081
1347
2323
1423
10232
6761
5454
2186
7011
7258
26956
24723
7120
7978
1452
3000
4906
4032
2298
11571
2455
19
3668
2277
7925
7181
4182
1420
7562
4351
8394
18545
26040
9515
4639
2263
3991
4482
7703
3331
4317
3592
75
1714
1255
117
7412
19814
20301
14568
6945
3398
5508
4904
1895
3127
18462
14662
9519
6882
5974
10295
7880
1575
2920
2232
11934
8603
6528
2729
7865
7978
22729
25706
12832
14330
2557
5430
7077
5618
1937
10077
