TAZ_index_1,TAZ_index_2,Dis_TAZ
18,63,11188.89374
18,64,10304.91839
18,65,9444.11685
18,66,8613.439678
18,67,7822.489571
18,68,7084.584891
18,69,6418.04823
18,70,5847.336409
18,71,5402.901358
18,72,5117.747853
18,73,5019.097836
19,0,3609.796502
19,1,4475.55927
19,2,5388.008053
19,3,6326.976433
19,4,7282.213316
19,5,8248.068306
19,6,9221.205495
19,7,10199.54071
19,8,1003.82115
19,9,1416.9181
19,10,2237.779458
19,11,3163.488091
19,12,4124.034057
19,13,5099.770279
19,14,6083.391891
19,15,7071.609216
19,16,8062.732595
19,17,9055.80791
19,18,10050.25656
19,19,0
19,20,1000
19,21,2000
19,22,3000
19,23,4000
19,24,5000
19,25,6000
19,26,7000
19,27,8000
19,28,9000
19,29,10000
19,30,1003.820358
19,31,1416.917539
19,32,2237.779103
19,33,3163.48784
19,34,4124.033864
19,35,5099.770123
19,36,6083.391761
19,37,7071.609103
